tractID	dist_dtown	den_parc	den_FinSQM2	den_line	lg_den_parc	lg_den_FinSQM2	dist_line	tot_parc	tot_FinSQM2	tot_line_len	Period
62	3270.0	4.59075E-4	0.063974656	0.002552402	-3.338116354116008	-1.1939920395743937	789	38240.0	627438.0	309384.16	5
64	8306.0	9.358929E-6	0.0010762769	0.0	-5.028773858348274	-2.9680759890020347	1164	38240.0	628818.0	309384.16	5
65	2864.0	1.8052368E-4	0.031411123	0.0032581885	-3.7434658158896004	-1.5029165430609936	39	38240.0	651786.0	309384.16	5
70	3893.0	3.3579156E-5	0.0040644486	1.9574497E-4	-4.473930229459007	-2.390998359623784	675	38240.0	657838.06	309384.16	5
71	2297.0	2.4056147E-4	0.08682418	0.0023159431	-3.61877394001912	-1.0613593161614179	5	38240.0	732188.2	309384.16	5
72	8074.0	1.957231E-5	0.0019041062	0.0	-4.708357922822515	-2.720308825260646	2232	38240.0	738122.6	309384.16	5
75	5179.0	7.071842E-5	0.008647853	0.0	-4.1504674346846535	-2.0630917225496894	454	38240.0	743747.75	309384.16	5
78	5106.0	7.0774106E-5	0.00810113	4.840918E-4	-4.1501256105709	-2.0914544037116167	50	38240.0	770074.6	309384.16	5
91	12814.0	3.6224672E-5	0.0051117036	8.325683E-4	-4.440995539035565	-2.291434332326931	427	38240.0	785737.94	309384.16	5
93	3861.0	2.7151723E-4	0.03862855	0.0010401434	-3.566202604957286	-1.413091611834176	290	38240.0	824150.6	309384.16	5
95	2348.0	1.2637327E-4	0.017091984	0.0024774163	-3.898344776070399	-1.767207524199671	184	38240.0	834429.6	309384.16	5
97	1750.0	2.4965734E-4	0.024091935	0.0018988368	-3.602655655164054	-1.6181283210969148	157	38240.0	848808.1	309384.16	5
104	4281.0	5.711934E-4	0.083203845	0.0011356823	-3.243216814534941	-1.0798566051426335	407	38240.0	899354.44	309384.16	5
112	5104.0	3.2654443E-5	0.0044816886	0.0011789988	-4.486057717079301	-2.3485583219976163	1231	38240.0	908138.2	309384.16	5
114	2372.0	1.9807929E-4	0.029843947	0.0016545606	-3.703160934490406	-1.525143741128262	115	38240.0	935559.5	309384.16	5
115	4373.0	1.7670078E-4	0.028382564	0.0012199285	-3.752761538431109	-1.5469483747376975	196	38240.0	954192.0	309384.16	5
117	6301.0	5.8286478E-6	0.0010025274	0.001093826	-5.234432188480686	-2.9989037384211956	1959	38240.0	955568.0	309384.16	5
124	11223.0	5.2279913E-5	0.0068605053	9.942236E-4	-4.28166514564166	-2.1636438943107197	7520	38240.0	969740.44	309384.16	5
127	4794.0	1.4186012E-4	0.018725535	0.002511114	-3.8481396867434756	-1.7275657676875262	194	38240.0	981752.44	309384.16	5
143	5631.0	1.1491576E-5	0.0017147986	5.094088E-4	-4.939620421270415	-2.7657868741994402	231	38240.0	988467.44	309384.16	5
152	5355.0	2.9920113E-5	0.003011958	0.0	-4.524036772546336	-2.5211510920024014	2170	38240.0	991185.44	309384.16	5
156	3144.0	3.4393044E-4	0.04574275	0.0020823095	-3.4635293823109414	-1.3396777280804997	255	38240.0	1010736.44	309384.16	5
161	2054.0	1.6094556E-4	0.023317501	0.002477179	-3.7933209865731077	-1.6323179968914894	215	38240.0	1069557.0	309384.16	5
167	2458.0	2.4762814E-4	0.039676838	0.003788653	-3.6062000096876745	-1.4014629498636229	115	38240.0	1106890.0	309384.16	5
168	2561.0	5.5547536E-4	0.07778447	0.0011614553	-3.255335201803738	-1.1091070963174188	301	38240.0	1153240.6	309384.16	5
172	6181.0	1.8531724E-5	0.0020940849	5.4575654E-4	-4.732084176975252	-2.6790057225518096	598	38240.0	1156291.6	309384.16	5
178	5238.0	1.0135737E-4	0.013740258	0.0011147676	-3.9941446625804766	-1.8620051032692164	1549	38240.0	1173101.4	309384.16	5
191	3982.0	3.5784973E-4	0.05790009	0.00265258	-3.4462993095844885	-1.237320762924953	190	38240.0	1209668.1	309384.16	5
194	8739.0	2.6755148E-5	0.003781394	6.442264E-4	-4.572592647174972	-2.422348057558048	222	38240.0	1218713.5	309384.16	5
195	7857.0	1.89376E-5	0.004488211	2.1897792E-4	-4.722675048386335	-2.3479267220895257	1534	38240.0	1226060.5	309384.16	5
201	3230.0	1.0101815E-4	0.01349855	0.0	-3.9956005835173496	-1.8697128714161793	479	38240.0	1235547.9	309384.16	5
204	5016.0	1.1031372E-4	0.012770935	0.0010122156	-3.9573704764829682	-1.8937773068196684	1365	38240.0	1245967.1	309384.16	5
206	4808.0	1.8242838E-5	0.0022330584	3.3079137E-4	-4.738907609397394	-2.651099909760927	1373	38240.0	1252699.5	309384.16	5
208	4816.0	1.5034841E-4	0.016788905	0.0	-3.822901163053057	-1.774977615754916	523	38240.0	1262972.9	309384.16	5
211	7068.0	2.0949483E-6	2.555837E-4	5.2081724E-4	-5.678826693175187	-3.592466850136942	1365	38240.0	1263460.9	309384.16	5
212	3338.0	5.1654037E-4	0.07138698	0.0012674436	-3.286895729970264	-1.1463810023050993	730	38240.0	1331179.9	309384.16	5
234	4986.0	6.9853515E-5	0.0074044727	0.0	-4.155811735387985	-2.1305058650021347	827	38240.0	1337645.9	309384.16	5
239	7738.0	1.2541481E-6	1.1726285E-4	8.630921E-6	-5.901651189282208	-3.930839565146603	1057	38240.0	1337832.9	309384.16	5
240	3281.0	3.7028338E-4	0.057589963	0.0012778789	-3.431465782629885	-1.2396531999005391	374	38240.0	1371427.2	309384.16	5
243	6258.0	1.4641529E-4	0.017797591	0.0012284038	-3.8344135729394577	-1.74963877379603	621	38240.0	1388809.8	309384.16	5
246	6953.0	2.4153796E-6	2.5747946E-4	3.359392E-4	-5.617014598772444	-3.5892574045134875	3064	38240.0	1389342.8	309384.16	5
248	5857.0	2.8467482E-5	0.0038798181	0.0012244959	-4.54565093796348	-2.4111886314282445	1948	38240.0	1394794.4	309384.16	5
255	7210.0	1.02977165E-5	0.0013246607	0.0	-4.9872590698345025	-2.877895339339285	1036	38240.0	1397624.4	309384.16	5
257	10477.0	4.665035E-6	5.3596066E-4	3.771681E-4	-5.331145112733619	-3.27086708800063	8001	38240.0	1399692.4	309384.16	5
258	5802.0	4.6152447E-5	0.004938312	0.0	-4.335805268845306	-2.3064214860410863	2282	38240.0	1403651.4	309384.16	5
263	6355.0	1.949942E-4	0.02493829	6.1743887E-4	-3.709978318964484	-1.6031333451758936	645	38240.0	1427951.0	309384.16	5
268	7670.0	1.01984015E-5	0.0011617679	5.0715206E-4	-4.991467895645501	-2.9348806392232527	336	38240.0	1429318.0	309384.16	5
274	8576.0	4.8765356E-5	0.006332571	6.011557E-4	-4.3118886006045685	-2.1984199217889837	6290	38240.0	1451264.0	309384.16	5
275	3195.0	1.6904071E-4	0.024090415	0.0012436378	-3.7720086970103934	-1.6181557208479518	858	38240.0	1474351.0	309384.16	5
276	3120.0	2.8066308E-4	0.074469276	0.0028356072	-3.5518147130729636	-1.128022869729952	234	38240.0	1533255.0	309384.16	5
281	6364.0	3.0014611E-5	0.0058496334	0.0013960535	-4.522667278219502	-2.232871353092099	278	38240.0	1538712.0	309384.16	5
282	1961.0	1.7597637E-4	0.027832823	0.0011278694	-3.7545456473791052	-1.5554427442045433	298	38240.0	1585528.0	309384.16	5
284	4470.0	2.3154671E-4	0.032664627	0.0012344868	-3.6353613786357077	-1.4859222988595788	615	38240.0	1606970.9	309384.16	5
290	4537.0	5.0163122E-5	0.0068286867	0.0014442743	-4.299615441575652	-2.165662813003197	145	38240.0	1614321.9	309384.16	5
303	5319.0	3.7769343E-5	0.0075205956	7.308637E-4	-4.422860567614397	-2.1237477657192962	21	38240.0	1622684.9	309384.16	5
305	2788.0	2.5577028E-4	0.037641585	0.0014190029	-3.5921499162962838	-1.4243320991875383	141	38240.0	1658005.5	309384.16	5
311	3162.0	2.6291466E-4	0.031655923	0.0019234177	-3.580185193827727	-1.499545025539939	66	38240.0	1703999.8	309384.16	5
314	4283.0	1.03912505E-4	0.0128770955	6.361738E-4	-3.983332183763926	-1.8901820837629486	1204	38240.0	1720233.6	309384.16	5
316	25913.0	8.72206E-5	0.012189951	0.0	-4.059380929557118	-1.9139980474534326	20306	38240.0	1748744.6	309384.16	5
317	2788.0	1.6077555E-4	0.019318454	0.0013870527	-3.793779983004152	-1.7140276325902422	9	38240.0	1768090.0	309384.16	5
322	6899.0	2.6113619E-4	0.04842809	0.0014092573	-3.5831329446460214	-1.3149026732654208	1109	38240.0	1815380.1	309384.16	5
341	1680.0	2.6496913E-4	0.042660028	0.0017126587	-3.576804719380421	-1.3699788664589956	57	38240.0	1841462.1	309384.16	5
342	5730.0	1.312279E-4	0.022171551	0.002486752	-3.8819738027533726	-1.6542039178803165	10	38240.0	1861398.8	309384.16	5
343	7386.0	1.1070942E-5	0.0014129801	7.189101E-4	-4.955815440861028	-2.8498639416609457	3460	38240.0	1864844.8	309384.16	5
348	3111.0	4.952832E-4	0.071949415	0.002234302	-3.305146381851217	-1.14297273338652	294	38240.0	1908425.5	309384.16	5
351	5863.0	1.4550801E-5	0.0018762875	0.0	-4.837113095847536	-2.7267006120591195	1477	38240.0	1910875.5	309384.16	5
352	5754.0	3.373253E-5	0.0040784236	4.6768747E-4	-4.471951096077364	-2.38950766833577	214	38240.0	1925988.6	309384.16	5
354	3368.0	4.0438677E-5	0.0062578856	9.300463E-4	-4.393203057148346	-2.203572380331276	168	38240.0	1939142.4	309384.16	5
360	7601.0	7.1467625E-6	6.050925E-4	1.2476053E-4	-5.145890648385206	-3.2181782297855897	1604	38240.0	1940327.8	309384.16	5
366	2347.0	2.5461314E-4	0.027980039	9.5022836E-4	-3.594119180979461	-1.5531516861131474	313	38240.0	1972636.1	309384.16	5
368	1955.0	2.65546E-4	0.030832699	0.0014225008	-3.575860240135304	-1.5109884628762351	80	38240.0	2022679.8	309384.16	5
372	3164.0	4.3875628E-4	0.057213817	0.0011426092	-3.3577766540018508	-1.2424990790423407	361	38240.0	2074187.8	309384.16	5
374	2318.0	4.5208563E-4	0.061191186	0.0013514607	-3.344779296306529	-1.213311127087746	677	38240.0	2133472.5	309384.16	5
375	8208.0	4.7852027E-6	9.028083E-4	0.0	-5.320099661709338	-3.0444044706570295	1582	38240.0	2135170.5	309384.16	5
383	5699.0	2.323079E-5	0.0028564578	1.8748362E-4	-4.633936016438754	-2.5441721817265126	692	38240.0	2138244.5	309384.16	5
390	7709.0	1.4519197E-5	0.0020665654	2.3918494E-7	-4.838057400127835	-2.6847508367800574	4030	38240.0	2142087.5	309384.16	5
399	7606.0	1.4722964E-5	0.0023438958	0.0	-4.832004752871594	-2.630061690818087	1405	38240.0	2146545.0	309384.16	5
402	5071.0	3.811276E-5	0.0049622813	0.0	-4.418929587344392	-2.3043186181403543	1297	38240.0	2154226.8	309384.16	5
405	2866.0	5.1206985E-4	0.06627988	0.0010685858	-3.290670795882045	-1.1786182819409101	319	38240.0	2219203.2	309384.16	5
406	3586.0	4.1917153E-4	0.077675715	0.0021507856	-3.377608225247986	-1.1097147399048564	294	38240.0	2255523.5	309384.16	5
410	3697.0	4.4558567E-4	0.06477408	0.0033499268	-3.351068785669754	-1.1885987392263155	387	38240.0	2295936.0	309384.16	5
415	6333.0	2.540234E-5	0.0037043383	9.614244E-4	-4.595126278568464	-2.431289354037535	4060	38240.0	2306873.0	309384.16	5
416	6440.0	4.8145852E-5	0.008354155	4.628129E-4	-4.317441124362293	-2.0780974532258467	2074	38240.0	2323357.2	309384.16	5
417	4952.0	4.0248176E-4	0.05404435	0.0011866308	-3.395253795670025	-1.2672496942302698	395	38240.0	2358269.5	309384.16	5
418	4776.0	1.297938E-4	0.022997102	6.292363E-4	-3.886746053404885	-1.6383268929000314	1531	38240.0	2392465.5	309384.16	5
423	4213.0	4.0001833E-4	0.081903756	0.003993245	-3.397920112677059	-1.086696183378616	444	38240.0	2431777.5	309384.16	5
424	3595.0	2.9130714E-4	0.033881262	9.163071E-4	-3.5356488755871305	-1.4700404222656567	96	38240.0	2464227.2	309384.16	5
426	21682.0	1.7979877E-7	2.049706E-5	0.0	-6.74521327156493	-4.688308423841676	15684	38240.0	2464341.2	309384.16	5
428	2674.0	3.3459888E-4	0.033660647	0.0	-3.4754755161380246	-1.4728775466831696	357	38240.0	2476815.8	309384.16	5
438	7790.0	9.372686E-7	1.038025E-4	2.2895832E-4	-6.028135921354827	-3.983792185746246	717	38240.0	2477258.8	309384.16	5
439	5006.0	1.8234519E-4	0.02229438	0.0	-3.739105689713777	-1.651804605210991	1847	38240.0	2494864.8	309384.16	5
444	3911.0	3.7167428E-4	0.04756527	7.8858633E-4	-3.4298374918492405	-1.3227100317109102	254	38240.0	2543111.5	309384.16	5
445	4576.0	1.5733895E-4	0.023297403	0.002607686	-3.8031637650374517	-1.6326924876548918	1163	38240.0	2557178.2	309384.16	5
448	5988.0	8.299682E-5	0.010714136	4.871196E-4	-4.080938550310582	-1.9700428426101633	2569	38240.0	2578091.0	309384.16	5
450	14789.0	1.4978397E-5	0.002124663	0.0010045648	-4.8245346539088345	-2.672709949831249	11144	38240.0	2582772.0	309384.16	5
460	3839.0	6.3792046E-5	0.008229174	0.0016742792	-4.19523347059914	-2.0846437695156155	477	38240.0	2594898.0	309384.16	5
472	2091.0	9.3529344E-4	0.16364558	0.0	-3.029052110307152	-0.786095719222778	590	38240.0	2667509.2	309384.16	5
473	24979.0	1.5896538E-4	0.024896683	4.8114843E-4	-3.798697436828319	-1.6038585073745812	21019	38240.0	2752552.2	309384.16	5
477	7283.0	4.815151E-5	0.008556701	7.046168E-4	-4.317390098484967	-2.067693631130341	59	38240.0	2762326.0	309384.16	5
481	2475.0	3.3601097E-4	0.040476397	0.0045005125	-3.473646544320071	-1.3927981565363228	336	38240.0	2789429.8	309384.16	5
483	8334.0	6.3051502E-6	7.219397E-4	0.0	-5.200304560773282	-3.1414990615135876	1865	38240.0	2790803.8	309384.16	5
485	5378.0	3.7454545E-5	0.004400909	9.1155845E-5	-4.426495471659644	-2.356457616719594	1354	38240.0	2806313.8	309384.16	5
488	6966.0	1.7079843E-5	0.0018446231	6.3849014E-4	-4.7675161252329135	-2.7340923509025528	399	38240.0	2808689.8	309384.16	5
489	3529.0	2.0896954E-5	0.0026539133	3.2372194E-4	-4.679917011548972	-2.576113262612506	659	38240.0	2816055.8	309384.16	5
495	3755.0	9.845993E-5	0.011736709	0.0010809721	-4.0067404689200306	-1.9304536745348873	4	38240.0	2832982.5	309384.16	5
496	4173.0	3.8424073E-4	0.050006185	0.0013156959	-3.4153965997318427	-1.3009762791303738	111	38240.0	2862655.0	309384.16	5
498	6580.0	1.561618E-6	2.5766695E-4	0.0	-5.806425199857322	-3.5889412826615197	1474	38240.0	2862985.0	309384.16	5
500	3250.0	1.6220976E-4	0.022676926	0.00308189	-3.7899230115963998	-1.6444158151047004	63	38240.0	2878642.5	309384.16	5
501	3775.0	3.184709E-4	0.04773711	0.0045928457	-3.496930236928835	-1.3211438729840654	303	38240.0	2913268.2	309384.16	5
505	2025.0	1.2717523E-4	0.01555777	6.3063065E-4	-3.895597481151637	-1.8080526620054294	309	38240.0	2928682.2	309384.16	5
507	7824.0	1.1416602E-5	0.0014499085	0.0	-4.942463126689068	-2.8386594103643037	1245	38240.0	2930587.2	309384.16	5
512	3474.0	2.334381E-4	0.056460783	0.0021456927	-3.6318282624736606	-1.2482531042174787	89	38240.0	2967592.8	309384.16	5
513	4078.0	4.1574548E-4	0.050979387	0.0	-3.381172461330564	-1.292605390866716	529	38240.0	3025102.2	309384.16	5
514	7493.0	3.1249587E-5	0.0035577654	5.205023E-4	-4.505155721402632	-2.448822693934321	3371	38240.0	3033982.5	309384.16	5
519	3418.0	2.3446554E-4	0.030247077	0.0011353865	-3.6299209835976622	-1.5193165831236461	1057	38240.0	3094485.5	309384.16	5
530	1410.0	4.5660374E-4	0.068033956	0.0015915396	-3.340460536789263	-1.1672742752510037	87	38240.0	3119666.5	309384.16	5
536	3082.0	1.8697027E-4	0.020800132	7.68251E-6	-3.7282274488502436	-1.6819339025900681	1013	38240.0	3153486.0	309384.16	5
538	3466.0	3.2883772E-4	0.054636613	0.0024135336	-3.4830183725926256	-1.2625162347139538	925	38240.0	3177744.0	309384.16	5
539	7313.0	3.8385033E-6	4.8134834E-4	0.0	-5.41583808288396	-3.3175405222639833	1470	38240.0	3178371.0	309384.16	5
540	3598.0	6.1747927E-4	0.09802483	0.0016724851	-3.209377621322737	-1.0086639012201148	294	38240.0	3223297.2	309384.16	5
541	2547.0	5.661005E-5	0.006488927	0.002929971	-4.247106463093771	-2.187827099928357	61	38240.0	3233499.0	309384.16	5
543	6307.0	1.7445444E-5	0.0019120205	0.0	-4.758317984939281	-2.7185074565723317	609	38240.0	3236239.0	309384.16	5
544	2669.0	5.418386E-4	0.09998728	0.0033189992	-3.2661300719776585	-1.00005523122527	355	38240.0	3290491.8	309384.16	5
546	2272.0	3.8146717E-4	0.054263704	0.001315309	-3.4185428377569216	-1.2654905687459872	6	38240.0	3327476.8	309384.16	5
550	3717.0	2.923606E-4	0.036081295	0.0	-3.5340811436176436	-1.4427178779696104	449	38240.0	3366475.5	309384.16	5
553	2800.0	4.1735775E-4	0.049307838	8.6196436E-4	-3.3794915204893043	-1.3070840388297351	126	38240.0	3407353.0	309384.16	5
564	5712.0	2.7307167E-5	0.003181285	0.0	-4.563723348455442	-2.497397423341724	1954	38240.0	3410382.0	309384.16	5
570	3278.0	2.1070438E-4	0.031184249	0.0026920978	-3.6763264286263038	-1.5060647156632727	91	38240.0	3431102.0	309384.16	5
571	1510.0	3.3781998E-4	0.045326564	0.005762701	-3.471314672924313	-1.3436471971596307	194	38240.0	3463706.2	309384.16	5
572	6464.0	5.345708E-5	0.010883862	9.114432E-4	-4.2719947752479825	-1.9632169673243576	155	38240.0	3473275.5	309384.16	5
575	4389.0	1.3414791E-4	0.017321847	0.0	-3.872416097668357	-1.7614057922371924	763	38240.0	3484251.0	309384.16	5
582	1792.0	2.244298E-4	0.07653056	0.0021692086	-3.648919489383128	-1.116165103949469	112	38240.0	3528240.0	309384.16	5
583	6265.0	4.1842428E-5	0.008143582	8.6219073E-4	-4.378383123642179	-2.0891845058992433	424	38240.0	3534468.0	309384.16	5
585	2719.0	2.2350268E-4	0.042337794	0.0045981472	-3.6507172710996234	-1.3732717759990516	385	38240.0	3556062.8	309384.16	5
589	4258.0	3.3090278E-4	0.04799529	0.0013410834	-3.480299582143356	-1.3188013649283827	1231	38240.0	3584636.2	309384.16	5
591	4406.0	2.2305125E-4	0.024273792	3.4420725E-4	-3.651595343839275	-1.6148623687699446	621	38240.0	3608795.8	309384.16	5
593	4665.0	1.4567004E-4	0.019817548	7.9748424E-4	-3.836629757262151	-1.7029500840209986	705	38240.0	3660628.5	309384.16	5
594	6639.0	2.5246316E-6	5.018968E-4	9.942907E-6	-5.597801993993741	-3.2993855918179835	885	38240.0	3661622.5	309384.16	5
597	9595.0	1.1166586E-5	0.0014398515	6.263561E-4	-4.952079590275945	-2.841682304107984	5810	38240.0	3666135.5	309384.16	5
605	3862.0	1.0427277E-4	0.011834959	2.7819973E-4	-3.981829100948247	-1.9268332581089531	499	38240.0	3673967.0	309384.16	5
3	2872.0	6.7767425E-4	0.16230299	0.0016016647	-3.1689790148683388	-0.7896734906539846	253	40410.0	91249.5	320060.78	6
9	4282.0	1.8315652E-5	0.0019002489	0.0013669989	-4.737177624148059	-2.7211895037979033	849	40410.0	94050.75	320060.78	6
12	2446.0	3.8717635E-4	0.07278448	0.002129076	-3.412091181565207	-1.137961195931148	957	40410.0	126384.67	320060.78	6
13	3663.0	3.111509E-4	0.082676485	0.0	-3.5070289188646266	-1.0826179947806767	409	40410.0	189889.81	320060.78	6
14	4664.0	2.1728841E-4	0.03296393	0.0018342611	-3.662963433231994	-1.4819609962100362	315	40410.0	212038.88	320060.78	6
16	4524.0	9.985843E-5	0.01756035	0.001265418	-4.000615269942153	-1.7554668378116842	127	40410.0	233844.58	320060.78	6
32	5177.0	1.20990444E-4	0.01813946	0.0018788466	-3.91724892962512	-1.7413756650766052	82	40410.0	248087.42	320060.78	6
33	3700.0	1.194432E-4	0.014035555	0.0	-3.922838580730271	-1.8527704219214682	569	40410.0	269591.44	320060.78	6
36	2219.0	5.580517E-4	0.14454408	0.0025034323	-3.2533255737677464	-0.8399996910532014	227	40410.0	395732.0	320060.78	6
40	6227.0	6.5237255E-5	0.012320149	0.0011242767	-4.1855043237802505	-1.9093840482880842	127	40410.0	429536.4	320060.78	6
46	6374.0	1.378914E-5	0.0013513357	0.0	-4.8604628123502875	-2.8692367600413844	1216	40410.0	431986.4	320060.78	6
49	2127.0	3.3688688E-4	0.07265527	0.002533449	-3.472515904327892	-1.1387328908465026	352	40410.0	470806.4	320060.78	6
52	1798.0	3.259169E-4	0.07170171	0.005060029	-3.486893135215795	-1.1444704692011727	72	40410.0	551546.4	320060.78	6
57	2226.0	5.6207593E-4	0.07014349	0.0019481722	-3.250205009974005	-1.1540126231533692	618	40410.0	612320.9	320060.78	6
62	3270.0	4.8233478E-4	0.067635335	0.0039419485	-3.316651416999059	-1.1698263543769243	789	40410.0	667569.5	320060.78	6
64	8306.0	1.091875E-5	0.0012556564	0.0	-4.961827062688452	-2.901129199371421	1164	40410.0	669179.5	320060.78	6
65	2864.0	1.9009691E-4	0.033076864	0.0032581885	-3.72102494860436	-1.4804756758654958	39	40410.0	693365.5	320060.78	6
70	3893.0	3.3579156E-5	0.0040644486	1.9574497E-4	-4.473930229459007	-2.390998359623784	675	40410.0	699417.56	320060.78	6
71	2297.0	2.7209136E-4	0.10306432	0.0023159431	-3.5652852459018436	-0.9868916536556103	5	40410.0	787674.6	320060.78	6
72	8074.0	1.9893167E-5	0.001935321	0.0	-4.70129608005302	-2.7132469857624004	2232	40410.0	793706.3	320060.78	6
75	5179.0	9.224142E-5	0.010761499	0.0	-4.035074027898039	-1.9681272139939419	454	40410.0	800706.3	320060.78	6
78	5106.0	7.538981E-5	0.008697982	7.318098E-4	-4.122687333977392	-2.0605814981062704	50	40410.0	828972.8	320060.78	6
91	12814.0	3.9161805E-5	0.0055261664	9.649845E-4	-4.407137299034233	-2.2575760413281882	427	40410.0	845906.1	320060.78	6
93	3861.0	3.1375326E-4	0.045119744	0.0010401434	-3.5034117500314435	-1.3456333750947467	290	40410.0	890773.75	320060.78	6
95	2348.0	1.2803607E-4	0.01731688	0.0024774163	-3.892667651621807	-1.7615303599605898	184	40410.0	901188.0	320060.78	6
97	1750.0	2.5635955E-4	0.024738697	0.0018988368	-3.5911505026857733	-1.6066231727368994	157	40410.0	915952.5	320060.78	6
104	4281.0	5.9588475E-4	0.08680055	0.0011356823	-3.224837731262834	-1.0614775084334784	407	40410.0	968683.8	320060.78	6
112	5104.0	4.285896E-5	0.0057743187	0.0011789988	-4.367958379657282	-2.238499249457134	1231	40410.0	980001.0	320060.78	6
114	2372.0	2.0025598E-4	0.030171903	0.0016545606	-3.6984145112571034	-1.5203972993274135	115	40410.0	1007723.7	320060.78	6
115	4373.0	2.3458552E-4	0.0367629	0.0012199285	-3.6296988035701427	-1.4345902294184691	196	40410.0	1031857.7	320060.78	6
117	6301.0	5.8286478E-6	0.0010025274	0.001093826	-5.234432188480686	-2.9989037384211956	1959	40410.0	1033233.7	320060.78	6
124	11223.0	5.518435E-5	0.0074104704	9.942236E-4	-4.258184057745046	-2.130154223326367	7520	40410.0	1048542.25	320060.78	6
127	4794.0	1.7459707E-4	0.023495777	0.002511114	-3.75796305917874	-1.6290101961695678	194	40410.0	1063614.2	320060.78	6
143	5631.0	1.3534523E-5	0.0020186868	5.094088E-4	-4.868557057662628	-2.6949310461025746	231	40410.0	1071519.2	320060.78	6
152	5355.0	3.1028267E-5	0.0030585004	0.0	-4.508242484617987	-2.514491464742076	2170	40410.0	1074279.2	320060.78	6
156	3144.0	3.579684E-4	0.0476098	0.0020823095	-3.446155294168108	-1.322303655590377	255	40410.0	1094628.2	320060.78	6
161	2054.0	1.6927034E-4	0.024502393	0.002477179	-3.771419140619252	-1.610791501170317	215	40410.0	1156437.8	320060.78	6
167	2458.0	2.5613038E-4	0.0410101	0.003788653	-3.5915388985168217	-1.3871091675396667	115	40410.0	1195025.2	320060.78	6
168	2561.0	5.722571E-4	0.08013446	0.0011614553	-3.242408815519293	-1.0961806915821093	301	40410.0	1242776.2	320060.78	6
172	6181.0	2.4022605E-5	0.0027145545	5.4575654E-4	-4.619379891912151	-2.5663014271846087	598	40410.0	1246731.2	320060.78	6
178	5238.0	1.20974924E-4	0.016360078	0.0011147676	-3.917304640773676	-1.7862146298871033	1549	40410.0	1266746.1	320060.78	6
191	3982.0	4.0693532E-4	0.06575218	0.00265258	-3.3904746178416123	-1.1820898540215081	190	40410.0	1308271.9	320060.78	6
194	8739.0	2.8009295E-5	0.0038852892	6.442264E-4	-4.5526978158138975	-2.410576650406308	222	40410.0	1317565.8	320060.78	6
195	7857.0	2.0770272E-5	0.0048031253	2.1897792E-4	-4.682557808001695	-2.3184760854226076	1534	40410.0	1325428.2	320060.78	6
201	3230.0	1.1382327E-4	0.015209634	0.0	-3.9437689448534736	-1.8178812406342684	479	40410.0	1336118.2	320060.78	6
204	5016.0	1.225708E-4	0.013940386	0.0010122156	-3.911612991651242	-1.8557252149898393	1365	40410.0	1347491.6	320060.78	6
206	4808.0	1.8906212E-5	0.002300481	3.3079137E-4	-4.723395475126923	-2.638181334342746	1373	40410.0	1354427.2	320060.78	6
208	4816.0	1.6669063E-4	0.018613787	0.0	-3.778088807097819	-1.7301652514985768	523	40410.0	1365817.2	320060.78	6
211	7068.0	2.6186854E-6	3.1947962E-4	5.2081724E-4	-5.581916680167131	-3.4955568470196834	1365	40410.0	1366427.2	320060.78	6
212	3338.0	5.386778E-4	0.07435399	0.0012674436	-3.268670928635409	-1.128695704145268	730	40410.0	1436960.9	320060.78	6
234	4986.0	7.786949E-5	0.008254166	0.0	-4.1086326783149065	-2.0833268138157877	827	40410.0	1444168.9	320060.78	6
239	7738.0	1.2541481E-6	1.1726285E-4	8.630921E-6	-5.901651189282208	-3.930839565146603	1057	40410.0	1444355.9	320060.78	6
240	3281.0	3.9942606E-4	0.061891064	0.0012778789	-3.398563601034616	-1.208372050735503	374	40410.0	1480459.2	320060.78	6
243	6258.0	1.873706E-4	0.022428956	0.0012284038	-3.727298538599973	-1.6491909433095087	621	40410.0	1502365.0	320060.78	6
246	6953.0	2.4153796E-6	2.5747946E-4	3.359392E-4	-5.617014598772444	-3.5892574045134875	3064	40410.0	1502898.0	320060.78	6
248	5857.0	3.0602543E-5	0.004116415	0.0012244959	-4.514242481456085	-2.3854808430525622	1948	40410.0	1508682.0	320060.78	6
255	7210.0	1.1701951E-5	0.0014599353	3.1869888E-4	-4.931741731244737	-2.835666381273713	1036	40410.0	1511801.0	320060.78	6
257	10477.0	4.9242035E-6	5.774277E-4	3.771681E-4	-5.307664007971463	-3.238502401541121	8001	40410.0	1514029.0	320060.78	6
258	5802.0	5.9873444E-5	0.006379243	0.0	-4.22276575910269	-2.1952308551844593	2282	40410.0	1519143.1	320060.78	6
263	6355.0	2.1859875E-4	0.02758214	0.0014430258	-3.660352317543702	-1.5593720314229242	645	40410.0	1546018.9	320060.78	6
268	7670.0	1.2748002E-5	0.0014498727	7.762029E-4	-4.894557890383532	-2.838670115633506	336	40410.0	1547724.9	320060.78	6
274	8576.0	5.165088E-5	0.0067175	6.011557E-4	-4.286922268265329	-2.1727923371007942	6290	40410.0	1571004.9	320060.78	6
275	3195.0	1.909534E-4	0.027189642	0.0012436378	-3.7190725954682775	-1.5655965075844656	858	40410.0	1597062.0	320060.78	6
276	3120.0	3.21119E-4	0.08435464	0.0028356072	-3.4933339904069665	-1.0738910285476648	234	40410.0	1663785.1	320060.78	6
